user_id,num_books_rated,gutenberg_ids,goodreads_book_keys,ratings
279191,11,158;7700;145;2571;28054;64317;155;66057;209;46119;31547,"emma||austen, jane;lysistrata||aristophanes;middlemarch||eliot, george;peace||aristophanes;the brothers karamazov||dostoyevsky, fyodor;the great gatsby||fitzgerald, f. scott (francis scott);the moonstone||collins, wilkie;the tale of genji||murasaki shikibu;the turn of the screw||james, henry;the valkyries||benson, e. f. (edward frederic);youth||asimov, isaac",5.0;4.0;4.0;5.0;5.0;5.0;4.0;5.0;4.0;3.0;5.0
279195,12,1113;7469;8387;63775;51713;1342;1112;70361;599;9182;26289;768,"a midsummer nights dream||shakespeare, william;daniel deronda||eliot, george;hunger||hamsun, knut;legend||dane, clemence;metamorphosis||de vet, charles v.;pride and prejudice||austen, jane;romeo and juliet||shakespeare, william;the terror||coppel, alfred;vanity fair||thackeray, william makepeace;villette||brontã«, charlotte;walden||thoreau, henry david;wuthering heights||brontã«, emily",4.0;4.0;3.0;3.0;3.0;3.0;4.0;3.0;4.5;3.0;3.0;4.0
279206,8,1113;75781;158;26905;105;1661;1294;66057,"a midsummer nights dream||shakespeare, william;east of eden||glenn, isa;emma||austen, jane;northern lights||parker, gilbert;persuasion||austen, jane;the adventures of sherlock holmes||doyle, arthur conan;the firm of nucingen||balzac, honorã© de;the tale of genji||murasaki shikibu",5.0;4.0;5.0;4.0;5.0;5.0;3.0;3.0
279211,12,146;8809;12704;2554;1122;1120;7700;1342;1112;161;1184;5231,"a little princess||burnett, frances hodgson;aesops fables||aesop;briar rose||grimm, jacob;crime and punishment||dostoyevsky, fyodor;hamlet||shakespeare, william;julius caesar||shakespeare, william;lysistrata||aristophanes;pride and prejudice||austen, jane;romeo and juliet||shakespeare, william;sense and sensibility||austen, jane;the count of monte cristo||dumas, alexandre;the way we live now||trollope, anthony",1.0;5.0;1.0;5.0;5.0;3.0;5.0;5.0;4.0;2.0;4.0;2.0
279237,15,507;1121;2432;2554;345;158;6542;2891;33300;4081;28054;49035;18881;78975;120,"adam bede||eliot, george;as you like it||shakespeare, william;barchester towers||trollope, anthony;crime and punishment||dostoyevsky, fyodor;dracula||stoker, bram;emma||austen, jane;frankenstein||shelley, mary wollstonecraft;howards end||forster, e. m. (edward morgan);mary||bjã¸rnson, bjã¸rnstjerne;the alchemist||jonson, ben;the brothers karamazov||dostoyevsky, fyodor;the changeling||besant, walter;the idiot||bangs, john kendrick;the immoralist||gide, andrã©;treasure island||stevenson, robert louis",4.0;4.0;4.0;4.0;4.0;4.0;3.0;3.0;4.0;4.0;4.0;1.0;4.0;3.0;5.0
279252,10,146;1399;75781;2587;2500;28054;155;16381;66057;583,"a little princess||burnett, frances hodgson;anna karenina||tolstoy, leo;east of eden||glenn, isa;life is a dream||calderã³n de la barca, pedro;siddhartha||hesse, hermann;the brothers karamazov||dostoyevsky, fyodor;the moonstone||collins, wilkie;the summons||mason, a. e. w. (alfred edward woodley);the tale of genji||murasaki shikibu;the woman in white||collins, wilkie",5.0;5.0;5.0;4.0;4.0;4.0;4.0;3.0;5.0;5.0
279294,9,1113;2226;1126;161;236;174;1497;599;768,"a midsummer nights dream||shakespeare, william;kim||kipling, rudyard;measure for measure||shakespeare, william;sense and sensibility||austen, jane;the jungle book||kipling, rudyard;the picture of dorian gray||wilde, oscar;the republic||plato;vanity fair||thackeray, william makepeace;wuthering heights||brontã«, emily",4.5;3.0;4.0;4.0;3.0;4.0;4.0;5.0;4.0
279324,10,1113;61760;65282;158;105;1342;1184;120;1123;768,"a midsummer nights dream||shakespeare, william;charles dickens||chesterton, g. k. (gilbert keith);double identity||farrell, henry;emma||austen, jane;persuasion||austen, jane;pride and prejudice||austen, jane;the count of monte cristo||dumas, alexandre;treasure island||stevenson, robert louis;twelfth night||shakespeare, william;wuthering heights||brontã«, emily",2.0;2.0;3.0;3.0;3.0;5.0;2.0;5.0;3.0;5.0
279330,9,244;11;28215;18105;9038;9028;22480;1181;1123,"a study in scarlet||doyle, arthur conan;alices adventures in wonderland||carroll, lewis;empire||simak, clifford d.;genesis||piper, h. beam;the adventures of tom sawyer||twain, mark;the mysterious stranger||twain, mark;the prussian officer||lawrence, d. h. (david herbert);the symposium||xenophon;twelfth night||shakespeare, william",5.0;5.0;5.0;5.0;3.0;5.0;3.0;4.0;5.0
279335,8,1113;8387;2226;63775;51713;1127;599;74458,"a midsummer nights dream||shakespeare, william;hunger||hamsun, knut;kim||kipling, rudyard;legend||dane, clemence;metamorphosis||de vet, charles v.;othello||shakespeare, william;vanity fair||thackeray, william makepeace;victoria||hamsun, knut",5.0;4.0;5.0;3.0;4.0;3.0;5.0;4.0
279340,12,67652;2554;1120;73527;4081;69514;28054;42;65839;120;599;768,"bring the jubilee||moore, ward;crime and punishment||dostoyevsky, fyodor;julius caesar||shakespeare, william;messiah||vidal, gore;the alchemist||jonson, ben;the best man||hill, grace livingston;the brothers karamazov||dostoyevsky, fyodor;the strange case of dr jekyll and mr hyde||stevenson, robert louis;the stranger||dickson, gordon r.;treasure island||stevenson, robert louis;vanity fair||thackeray, william makepeace;wuthering heights||brontã«, emily",4.0;5.0;5.0;3.0;4.0;3.0;4.0;4.0;5.0;3.0;4.0;4.0
279358,19,1113;98;1121;345;75781;158;1533;51050;9366;1118;3825;1184;32730;155;66057;35;308;8204;599,"a midsummer nights dream||shakespeare, william;a tale of two cities||dickens, charles;as you like it||shakespeare, william;dracula||stoker, bram;east of eden||glenn, isa;emma||austen, jane;macbeth||shakespeare, william;mans best friend||smith, evelyn e.;mary olivier a life||sinclair, may;much ado about nothing||shakespeare, william;pygmalion||shaw, bernard;the count of monte cristo||dumas, alexandre;the heart of a woman||orczy, emmuska orczy;the moonstone||collins, wilkie;the tale of genji||murasaki shikibu;the time machine||wells, h. g. (herbert george);three men in a boat to say nothing of the dog||jerome, jerome k. (jerome klapka);three men in a boat||jerome, jerome k. (jerome klapka);vanity fair||thackeray, william makepeace",4.0;4.0;4.0;4.0;4.0;5.0;5.0;5.0;4.0;5.0;5.0;4.0;4.0;5.0;5.0;5.0;4.0;4.0;4.666666666666667
279378,10,2554;786;28054;63888;76411;36295;21171;558;599;768,"crime and punishment||dostoyevsky, fyodor;hard times||dickens, charles;the brothers karamazov||dostoyevsky, fyodor;the great american novel||williams, william carlos;the last dragon||totheroh, dan;the pastors wife||von arnim, elizabeth;the pilgrims progress||bunyan, john;the thirtynine steps||buchan, john;vanity fair||thackeray, william makepeace;wuthering heights||brontã«, emily",5.0;4.0;4.0;5.0;4.0;4.0;4.0;5.0;5.0;5.0
279396,13,1113;11;158;1672;1117;1118;1112;28054;41545;7849;209;120;1123,"a midsummer nights dream||shakespeare, william;alices adventures in wonderland||carroll, lewis;emma||austen, jane;gorgias||plato;king henry iv part 2||shakespeare, william;much ado about nothing||shakespeare, william;romeo and juliet||shakespeare, william;the brothers karamazov||dostoyevsky, fyodor;the orange girl||besant, walter;the trial||kafka, franz;the turn of the screw||james, henry;treasure island||stevenson, robert louis;twelfth night||shakespeare, william",3.0;3.0;4.0;5.0;4.0;5.0;3.6666666666666665;4.0;3.0;5.0;4.0;3.0;4.0
279415,9,1113;61221;98;61760;7700;2571;64317;17731;66057,"a midsummer nights dream||shakespeare, william;a passage to india||forster, e. m. (edward morgan);a tale of two cities||dickens, charles;charles dickens||chesterton, g. k. (gilbert keith);lysistrata||aristophanes;peace||aristophanes;the great gatsby||fitzgerald, f. scott (francis scott);the nigger of the narcissus||conrad, joseph;the tale of genji||murasaki shikibu",4.0;4.0;4.0;5.0;3.0;4.0;4.0;4.0;4.0
279417,11,1626;10523;1120;2413;7517;4081;70440;174;209;120;1123,"after dark||collins, wilkie;alcestis||euripides;julius caesar||shakespeare, william;madame bovary||flaubert, gustave;sanctuary||wharton, edith;the alchemist||jonson, ben;the awakening||bordeaux, henry;the picture of dorian gray||wilde, oscar;the turn of the screw||james, henry;treasure island||stevenson, robert louis;twelfth night||shakespeare, william",4.0;4.0;5.0;4.0;4.0;4.0;2.0;5.0;4.0;4.0;4.0
279453,13,10523;2726;1117;946;2413;61262;14252;70440;70114;28054;41545;9355;4916,"alcestis||euripides;eight cousins||alcott, louisa may;king henry iv part 2||shakespeare, william;lady susan||austen, jane;madame bovary||flaubert, gustave;poirot investigates||christie, agatha;the age of shakespeare||swinburne, algernon charles;the awakening||bordeaux, henry;the big four||christie, agatha;the brothers karamazov||dostoyevsky, fyodor;the orange girl||besant, walter;the rescue||conrad, joseph;undertow||norris, kathleen thompson",5.0;4.0;5.0;4.0;4.0;5.0;3.0;3.0;4.0;2.0;4.0;5.0;4.0
279456,8,1118;26905;38251;1342;1661;75170;599;768,"much ado about nothing||shakespeare, william;northern lights||parker, gilbert;oscar wilde||thorne, guy;pride and prejudice||austen, jane;the adventures of sherlock holmes||doyle, arthur conan;the sound and the fury||faulkner, william;vanity fair||thackeray, william makepeace;wuthering heights||brontã«, emily",1.0;3.0;5.0;4.0;4.0;3.0;3.5;4.5
279457,9,10523;11;1400;33670;61262;28054;209;120;9182,"alcestis||euripides;alices adventures in wonderland||carroll, lewis;great expectations||dickens, charles;maxims and reflections||goethe, johann wolfgang von;poirot investigates||christie, agatha;the brothers karamazov||dostoyevsky, fyodor;the turn of the screw||james, henry;treasure island||stevenson, robert louis;villette||brontã«, charlotte",5.0;5.0;4.0;3.0;5.0;5.0;4.0;4.0;5.0
279489,12,1399;70875;7469;158;9272;5658;38251;63990;64317;149;174;21171,"anna karenina||tolstoy, leo;arrowsmith||lewis, sinclair;daniel deronda||eliot, george;emma||austen, jane;gullivers travels||swift, jonathan;lord jim||conrad, joseph;oscar wilde||thorne, guy;palimpsest||aycock, roger d.;the great gatsby||fitzgerald, f. scott (francis scott);the lost continent||burroughs, edgar rice;the picture of dorian gray||wilde, oscar;the pilgrims progress||bunyan, john",4.0;4.0;5.0;4.0;4.0;4.0;5.0;5.0;4.0;4.0;5.0;4.0
279491,15,19967;7469;1448;73144;946;1126;967;9909;26905;1342;70440;64317;41;599;2600,"beauty and the beast||anonymous;daniel deronda||eliot, george;heidi||spyri, johanna;lady chatterleys lover||lawrence, d. h. (david herbert);lady susan||austen, jane;measure for measure||shakespeare, william;nicholas nickleby||dickens, charles;nightmare abbey||peacock, thomas love;northern lights||parker, gilbert;pride and prejudice||austen, jane;the awakening||bordeaux, henry;the great gatsby||fitzgerald, f. scott (francis scott);the legend of sleepy hollow||irving, washington;vanity fair||thackeray, william makepeace;war and peace||tolstoy, leo",4.0;5.0;4.0;4.0;4.0;3.0;3.0;3.0;3.0;5.0;5.0;3.0;4.0;3.0;3.0
279507,9,1113;11;2554;7469;155;66057;6362;120;768,"a midsummer nights dream||shakespeare, william;alices adventures in wonderland||carroll, lewis;crime and punishment||dostoyevsky, fyodor;daniel deronda||eliot, george;the moonstone||collins, wilkie;the tale of genji||murasaki shikibu;three soldiers||dos passos, john;treasure island||stevenson, robert louis;wuthering heights||brontã«, emily",3.5;4.0;4.0;5.0;4.0;4.0;5.0;3.0;4.0
279529,8,1113;158;2591;28054;32730;66057;599;768,"a midsummer nights dream||shakespeare, william;emma||austen, jane;grimms fairy tales||grimm, jacob;the brothers karamazov||dostoyevsky, fyodor;the heart of a woman||orczy, emmuska orczy;the tale of genji||murasaki shikibu;vanity fair||thackeray, william makepeace;wuthering heights||brontã«, emily",5.0;5.0;5.0;5.0;4.0;5.0;5.0;4.0
279532,10,76;10523;1122;1120;351;28054;64317;65839;120;76804,"adventures of huckleberry finn||twain, mark;alcestis||euripides;hamlet||shakespeare, william;julius caesar||shakespeare, william;of human bondage||maugham, w. somerset (william somerset);the brothers karamazov||dostoyevsky, fyodor;the great gatsby||fitzgerald, f. scott (francis scott);the stranger||dickson, gordon r.;treasure island||stevenson, robert louis;wanted||cunningham, eugene",5.0;5.0;5.0;5.0;3.0;4.0;5.0;5.0;5.0;5.0
279539,9,11;1399;47935;1672;1120;2413;1118;215;41545,"alices adventures in wonderland||carroll, lewis;anna karenina||tolstoy, leo;fathers and sons||turgenev, ivan sergeevich;gorgias||plato;julius caesar||shakespeare, william;madame bovary||flaubert, gustave;much ado about nothing||shakespeare, william;the call of the wild||london, jack;the orange girl||besant, walter",2.0;3.0;4.0;3.0;3.5;4.0;2.0;4.0;4.0
279545,10,1113;10523;158;1672;1661;28054;696;64317;66057;120,"a midsummer nights dream||shakespeare, william;alcestis||euripides;emma||austen, jane;gorgias||plato;the adventures of sherlock holmes||doyle, arthur conan;the brothers karamazov||dostoyevsky, fyodor;the castle of otranto||walpole, horace;the great gatsby||fitzgerald, f. scott (francis scott);the tale of genji||murasaki shikibu;treasure island||stevenson, robert louis",5.0;5.0;5.0;5.0;4.0;5.0;3.0;1.0;5.0;5.0
279591,8,1113;158;7700;51713;1127;67138;66057;209,"a midsummer nights dream||shakespeare, william;emma||austen, jane;lysistrata||aristophanes;metamorphosis||de vet, charles v.;othello||shakespeare, william;the sun also rises||hemingway, ernest;the tale of genji||murasaki shikibu;the turn of the screw||james, henry",4.0;3.0;4.0;5.0;5.0;5.0;1.0;5.0
279598,8,1081;14489;4276;1342;28054;49594;18881;209,"dead souls||gogol, nikolai vasilevich;nightfall||pryde, anthony;north and south||gaskell, elizabeth cleghorn;pride and prejudice||austen, jane;the brothers karamazov||dostoyevsky, fyodor;the dark||andreyev, leonid;the idiot||bangs, john kendrick;the turn of the screw||james, henry",3.0;3.0;4.0;3.0;3.0;3.0;3.0;3.0
279599,9,345;1120;1118;28054;10002;209;120;1123;4300,"dracula||stoker, bram;julius caesar||shakespeare, william;much ado about nothing||shakespeare, william;the brothers karamazov||dostoyevsky, fyodor;the house on the borderland||hodgson, william hope;the turn of the screw||james, henry;treasure island||stevenson, robert louis;twelfth night||shakespeare, william;ulysses||joyce, james",3.0;4.0;5.0;5.0;4.0;5.0;4.0;5.0;3.0
279618,8,1113;10523;885;7700;2571;174;66057;209,"a midsummer nights dream||shakespeare, william;alcestis||euripides;an ideal husband||wilde, oscar;lysistrata||aristophanes;peace||aristophanes;the picture of dorian gray||wilde, oscar;the tale of genji||murasaki shikibu;the turn of the screw||james, henry",5.0;4.0;4.0;4.0;4.0;3.0;2.0;2.0
279627,15,76;68229;1120;72397;1342;1112;28054;69050;64317;1695;174;805;9437;9182;768,"adventures of huckleberry finn||twain, mark;all the sad young men||fitzgerald, f. scott (francis scott);julius caesar||shakespeare, william;phoenix||white, ted;pride and prejudice||austen, jane;romeo and juliet||shakespeare, william;the brothers karamazov||dostoyevsky, fyodor;the coming||snaith, j. c. (john collis);the great gatsby||fitzgerald, f. scott (francis scott);the man who was thursday a nightmare||chesterton, g. k. (gilbert keith);the picture of dorian gray||wilde, oscar;this side of paradise||fitzgerald, f. scott (francis scott);under the greenwood tree||hardy, thomas;villette||brontã«, charlotte;wuthering heights||brontã«, emily",3.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0;5.0;5.0;4.0;4.0;3.0;5.0;4.0
279630,10,2554;158;1120;7700;105;696;174;6362;120;1123,"crime and punishment||dostoyevsky, fyodor;emma||austen, jane;julius caesar||shakespeare, william;lysistrata||aristophanes;persuasion||austen, jane;the castle of otranto||walpole, horace;the picture of dorian gray||wilde, oscar;three soldiers||dos passos, john;treasure island||stevenson, robert louis;twelfth night||shakespeare, william",4.0;1.0;5.0;1.0;5.0;5.0;3.0;2.0;1.0;3.0
279643,11,1254;158;9272;1753;28054;21171;30062;66057;70361;805;599,"cyrano de bergerac||rostand, edmond;emma||austen, jane;gullivers travels||swift, jonathan;swan song||chekhov, anton pavlovich;the brothers karamazov||dostoyevsky, fyodor;the pilgrims progress||bunyan, john;the plague||keller, teddy;the tale of genji||murasaki shikibu;the terror||coppel, alfred;this side of paradise||fitzgerald, f. scott (francis scott);vanity fair||thackeray, william makepeace",5.0;4.0;4.0;5.0;4.0;4.0;4.0;4.0;5.0;5.0;4.0
279651,14,1113;1399;1112;76323;18881;26298;155;174;66057;70361;289;1123;599;768,"a midsummer nights dream||shakespeare, william;anna karenina||tolstoy, leo;romeo and juliet||shakespeare, william;saint joan||shaw, bernard;the idiot||bangs, john kendrick;the metamorphosis||kafka, franz;the moonstone||collins, wilkie;the picture of dorian gray||wilde, oscar;the tale of genji||murasaki shikibu;the terror||coppel, alfred;the wind in the willows||grahame, kenneth;twelfth night||shakespeare, william;vanity fair||thackeray, william makepeace;wuthering heights||brontã«, emily",5.0;4.5;4.0;3.0;5.0;4.0;3.0;4.0;4.0;5.0;3.0;3.0;4.666666666666667;3.0
279660,16,1399;1130;1254;766;514;4276;63990;76323;1753;1603;18881;149;21171;30062;66057;289,"anna karenina||tolstoy, leo;antony and cleopatra||shakespeare, william;cyrano de bergerac||rostand, edmond;david copperfield||dickens, charles;little women||alcott, louisa may;north and south||gaskell, elizabeth cleghorn;palimpsest||aycock, roger d.;saint joan||shaw, bernard;swan song||chekhov, anton pavlovich;the blue flower||van dyke, henry;the idiot||bangs, john kendrick;the lost continent||burroughs, edgar rice;the pilgrims progress||bunyan, john;the plague||keller, teddy;the tale of genji||murasaki shikibu;the wind in the willows||grahame, kenneth",4.5;5.0;4.0;4.0;4.0;3.0;4.0;4.0;5.0;5.0;5.0;5.0;4.0;4.0;5.0;5.0
