user_id,book_titles,authors,num_books_rated,ratings,book_paths,is_aligned,num_missing_files,missing_files
264875,howards end;hunger;metamorphosis;northanger abbey;othello;the sun also rises;the tale of genji;victoria,"forster, e. m. (edward morgan);hamsun, knut;de vet, charles v.;austen, jane;shakespeare, william;hemingway, ernest;murasaki shikibu;hamsun, knut",8,3.0;4.0;5.0;5.0;5.0;4.0;5.0;5.0,book_texts/2891.txt;book_texts/8387.txt;book_texts/51713.txt;book_texts/121.txt;book_texts/1127.txt;book_texts/67138.txt;book_texts/66057.txt;book_texts/74458.txt,True,0,
264888,a midsummer nights dream;julius caesar;king edward iii;legend;lysistrata;mrs dalloway;the adventures of sherlock holmes;the time machine;wuthering heights,"shakespeare, william;shakespeare, william;shakespeare, william;dane, clemence;aristophanes;woolf, virginia;doyle, arthur conan;wells, h. g. (herbert george);brontã«, emily",9,3.5;4.0;5.0;4.0;5.0;3.0;1.0;5.0;4.666666666666667,book_texts/1113.txt;book_texts/1120.txt;book_texts/1770.txt;book_texts/63775.txt;book_texts/7700.txt;book_texts/71865.txt;book_texts/1661.txt;book_texts/35.txt;book_texts/768.txt,True,0,
264934,emma;lord jim;lysistrata;mansfield park;mary;peace;the idiot;the turn of the screw;ulysses,"austen, jane;conrad, joseph;aristophanes;austen, jane;bjã¸rnson, bjã¸rnstjerne;aristophanes;bangs, john kendrick;james, henry;joyce, james",9,5.0;4.0;4.0;4.0;5.0;4.0;4.0;3.0;4.0,book_texts/158.txt;book_texts/5658.txt;book_texts/7700.txt;book_texts/141.txt;book_texts/33300.txt;book_texts/2571.txt;book_texts/18881.txt;book_texts/209.txt;book_texts/4300.txt,True,0,
264940,king lear;metamorphosis;othello;pride and prejudice;the picture of dorian gray;vanity fair;victoria;villette,"shakespeare, william;de vet, charles v.;shakespeare, william;austen, jane;wilde, oscar;thackeray, william makepeace;hamsun, knut;brontã«, charlotte",8,4.0;4.0;4.0;5.0;3.0;4.0;3.0;3.0,book_texts/1128.txt;book_texts/51713.txt;book_texts/1127.txt;book_texts/1342.txt;book_texts/174.txt;book_texts/599.txt;book_texts/74458.txt;book_texts/9182.txt,True,0,
264949,a midsummer nights dream;bluebeard;dracula;emma;julius caesar;romeo and juliet;the brothers karamazov;the lake;the tale of genji;the terror;twelfth night,"shakespeare, william;johnson, clifton;stoker, bram;austen, jane;shakespeare, william;shakespeare, william;dostoyevsky, fyodor;moore, george;murasaki shikibu;coppel, alfred;shakespeare, william",11,4.0;2.0;5.0;5.0;1.0;1.0;3.0;2.0;2.0;1.0;4.0,book_texts/1113.txt;book_texts/37464.txt;book_texts/345.txt;book_texts/158.txt;book_texts/1120.txt;book_texts/1112.txt;book_texts/28054.txt;book_texts/11304.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/1123.txt,True,0,
264969,lysistrata;oil;peace;the brothers karamazov;the castle of otranto;the tale of genji;treasure island;wuthering heights,"aristophanes;sinclair, upton;aristophanes;dostoyevsky, fyodor;walpole, horace;murasaki shikibu;stevenson, robert louis;brontã«, emily",8,3.0;4.0;3.0;5.0;1.0;5.0;4.0;3.0,book_texts/7700.txt;book_texts/70379.txt;book_texts/2571.txt;book_texts/28054.txt;book_texts/696.txt;book_texts/66057.txt;book_texts/120.txt;book_texts/768.txt,True,0,
264991,a midsummer nights dream;a tale of two cities;cousin pons;don quixote;emma;siddhartha;the tale of genji;the terror,"shakespeare, william;dickens, charles;balzac, honorã© de;cervantes saavedra, miguel de;austen, jane;hesse, hermann;murasaki shikibu;coppel, alfred",8,5.0;5.0;5.0;4.0;4.0;4.0;5.0;3.0,book_texts/1113.txt;book_texts/98.txt;book_texts/1856.txt;book_texts/996.txt;book_texts/158.txt;book_texts/2500.txt;book_texts/66057.txt;book_texts/70361.txt,True,0,
264998,a tale of two cities;backwater;crime and punishment;heidi;howards end;love;much ado about nothing;northern lights;the castle of otranto;the shoemaker,"dickens, charles;richardson, dorothy m. (dorothy miller);dostoyevsky, fyodor;spyri, johanna;forster, e. m. (edward morgan);von arnim, elizabeth;shakespeare, william;parker, gilbert;walpole, horace;harper, olive",10,4.0;3.0;4.0;2.0;4.0;5.0;4.0;2.0;2.0;4.0,book_texts/98.txt;book_texts/56221.txt;book_texts/2554.txt;book_texts/1448.txt;book_texts/2891.txt;book_texts/73308.txt;book_texts/1118.txt;book_texts/26905.txt;book_texts/696.txt;book_texts/69408.txt,True,0,
265018,a tale of two cities;aspects of the novel;emma;far from the madding crowd;heidi;identity;middlemarch;romeo and juliet;the adventures of sherlock holmes;the castle of otranto;three soldiers;treasure island,"dickens, charles;forster, e. m. (edward morgan);austen, jane;hardy, thomas;spyri, johanna;blade, zoã«;eliot, george;shakespeare, william;doyle, arthur conan;walpole, horace;dos passos, john;stevenson, robert louis",12,5.0;3.0;5.0;4.0;2.0;2.0;4.0;4.0;3.0;2.0;5.0;5.0,book_texts/98.txt;book_texts/70492.txt;book_texts/158.txt;book_texts/27.txt;book_texts/1448.txt;book_texts/29676.txt;book_texts/145.txt;book_texts/1112.txt;book_texts/1661.txt;book_texts/696.txt;book_texts/6362.txt;book_texts/120.txt,True,0,
265049,cousin pons;daniel deronda;emma;hamlet;identity;macbeth;recreations;three soldiers,"balzac, honorã© de;eliot, george;austen, jane;shakespeare, william;blade, zoã«;shakespeare, william;hill, grace livingston;dos passos, john",8,4.0;5.0;5.0;4.0;3.0;4.0;4.0;5.0,book_texts/1856.txt;book_texts/7469.txt;book_texts/158.txt;book_texts/1122.txt;book_texts/29676.txt;book_texts/1533.txt;book_texts/71094.txt;book_texts/6362.txt,True,0,
265080,a midsummer nights dream;alcestis;alices adventures in wonderland;anna karenina;cousin pons;emma;julius caesar;main street;olivia;peter pan;siddhartha;the blue flower;the brothers karamazov;the castle of otranto;the idiot;the picture of dorian gray;the poet;the sound and the fury;the sun also rises;the tale of genji;the turn of the screw;treasure island;twelfth night;vanity fair;villette;wuthering heights,"shakespeare, william;euripides;carroll, lewis;tolstoy, leo;balzac, honorã© de;austen, jane;shakespeare, william;lewis, sinclair;garvice, charles;barrie, j. m. (james matthew);hesse, hermann;van dyke, henry;dostoyevsky, fyodor;walpole, horace;bangs, john kendrick;wilde, oscar;nicholson, meredith;faulkner, william;hemingway, ernest;murasaki shikibu;james, henry;stevenson, robert louis;shakespeare, william;thackeray, william makepeace;brontã«, charlotte;brontã«, emily",26,5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0;5.0,book_texts/1113.txt;book_texts/10523.txt;book_texts/11.txt;book_texts/1399.txt;book_texts/1856.txt;book_texts/158.txt;book_texts/1120.txt;book_texts/543.txt;book_texts/70446.txt;book_texts/16.txt;book_texts/2500.txt;book_texts/1603.txt;book_texts/28054.txt;book_texts/696.txt;book_texts/18881.txt;book_texts/174.txt;book_texts/62821.txt;book_texts/75170.txt;book_texts/67138.txt;book_texts/66057.txt;book_texts/209.txt;book_texts/120.txt;book_texts/1123.txt;book_texts/599.txt;book_texts/9182.txt;book_texts/768.txt,True,0,
265092,east of eden;oscar wilde;the brothers karamazov;the idiot;the tale of genji;the terror;vanity fair;wuthering heights,"glenn, isa;thorne, guy;dostoyevsky, fyodor;bangs, john kendrick;murasaki shikibu;coppel, alfred;thackeray, william makepeace;brontã«, emily",8,4.0;5.0;3.0;4.0;4.0;4.0;5.0;5.0,book_texts/75781.txt;book_texts/38251.txt;book_texts/28054.txt;book_texts/18881.txt;book_texts/66057.txt;book_texts/70361.txt;book_texts/599.txt;book_texts/768.txt,True,0,
265117,a midsummer nights dream;boyhood;death in venice;emma;heart of darkness;howards end;the heart of a woman;the moonstone;the tale of genji;the valkyries;vanity fair;wuthering heights,"shakespeare, william;tolstoy, leo;mann, thomas;austen, jane;conrad, joseph;forster, e. m. (edward morgan);orczy, emmuska orczy;collins, wilkie;murasaki shikibu;benson, e. f. (edward frederic);thackeray, william makepeace;brontã«, emily",12,4.0;4.0;4.0;4.0;5.0;5.0;4.0;4.0;4.0;4.0;4.0;4.0,book_texts/1113.txt;book_texts/2450.txt;book_texts/66073.txt;book_texts/158.txt;book_texts/219.txt;book_texts/2891.txt;book_texts/32730.txt;book_texts/155.txt;book_texts/66057.txt;book_texts/46119.txt;book_texts/599.txt;book_texts/768.txt,True,0,
265122,black beauty;daniel deronda;the brothers karamazov;the changeling;the great gatsby;the moonstone;the picture of dorian gray;the turn of the screw,"sewell, anna;eliot, george;dostoyevsky, fyodor;besant, walter;fitzgerald, f. scott (francis scott);collins, wilkie;wilde, oscar;james, henry",8,4.0;4.0;4.0;4.0;3.0;4.0;4.0;5.0,book_texts/271.txt;book_texts/7469.txt;book_texts/28054.txt;book_texts/49035.txt;book_texts/64317.txt;book_texts/155.txt;book_texts/174.txt;book_texts/209.txt,True,0,
265145,anna karenina;palimpsest;swan song;the blue flower;the idiot;the lost continent;the terror;the wind in the willows,"tolstoy, leo;aycock, roger d.;chekhov, anton pavlovich;van dyke, henry;bangs, john kendrick;burroughs, edgar rice;coppel, alfred;grahame, kenneth",8,5.0;5.0;5.0;4.0;5.0;5.0;4.0;5.0,book_texts/1399.txt;book_texts/63990.txt;book_texts/1753.txt;book_texts/1603.txt;book_texts/18881.txt;book_texts/149.txt;book_texts/70361.txt;book_texts/289.txt,True,0,
265180,a midsummer nights dream;anna karenina;don quixote;forever;heart of darkness;lysistrata;peace;pride and prejudice;the blue flower;the coming;the picture of dorian gray;the tale of genji;the woman in white;wuthering heights,"shakespeare, william;tolstoy, leo;cervantes saavedra, miguel de;sheckley, robert;conrad, joseph;aristophanes;aristophanes;austen, jane;van dyke, henry;snaith, j. c. (john collis);wilde, oscar;murasaki shikibu;collins, wilkie;brontã«, emily",14,5.0;5.0;5.0;5.0;4.5;4.0;5.0;5.0;5.0;4.0;3.0;4.0;4.0;4.0,book_texts/1113.txt;book_texts/1399.txt;book_texts/996.txt;book_texts/29487.txt;book_texts/219.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/1342.txt;book_texts/1603.txt;book_texts/69050.txt;book_texts/174.txt;book_texts/66057.txt;book_texts/583.txt;book_texts/768.txt,True,0,
265226,a tale of two cities;crime and punishment;heidi;julius caesar;the awakening;the beautiful and damned;the brothers karamazov;the counterfeiters;the idiot;treasure island;twelfth night,"dickens, charles;dostoyevsky, fyodor;spyri, johanna;shakespeare, william;bordeaux, henry;fitzgerald, f. scott (francis scott);dostoyevsky, fyodor;gide, andrã©;bangs, john kendrick;stevenson, robert louis;shakespeare, william",11,4.0;3.5;4.0;5.0;5.0;4.0;4.0;3.0;5.0;5.0;3.0,book_texts/98.txt;book_texts/2554.txt;book_texts/1448.txt;book_texts/1120.txt;book_texts/70440.txt;book_texts/9830.txt;book_texts/28054.txt;book_texts/76965.txt;book_texts/18881.txt;book_texts/120.txt;book_texts/1123.txt,True,0,
265249,empire;julius caesar;madame bovary;northern lights;pride and prejudice;the alchemist;the amateurs;the awakening;the castle of otranto;the scarlet letter;the turn of the screw;treasure island;vanity fair,"simak, clifford d.;shakespeare, william;flaubert, gustave;parker, gilbert;austen, jane;jonson, ben;cogan, alan;bordeaux, henry;walpole, horace;hawthorne, nathaniel;james, henry;stevenson, robert louis;thackeray, william makepeace",13,5.0;5.0;4.0;5.0;3.0;4.0;3.0;1.0;3.0;5.0;4.0;5.0;5.0,book_texts/28215.txt;book_texts/1120.txt;book_texts/2413.txt;book_texts/26905.txt;book_texts/1342.txt;book_texts/4081.txt;book_texts/51081.txt;book_texts/70440.txt;book_texts/696.txt;book_texts/33.txt;book_texts/209.txt;book_texts/120.txt;book_texts/599.txt,True,0,
265290,dracula;eight cousins;hamlet;julius caesar;macbeth;sanctuary;the alchemist;the awakening;the big four;the coming race;the ice queen;the wind in the willows;treasure island;twelfth night;uncle toms cabin,"stoker, bram;alcott, louisa may;shakespeare, william;shakespeare, william;shakespeare, william;wharton, edith;jonson, ben;bordeaux, henry;christie, agatha;lytton, edward bulwer lytton;ingersoll, ernest;grahame, kenneth;stevenson, robert louis;shakespeare, william;stowe, harriet beecher",15,3.0;3.0;5.0;4.0;5.0;4.0;5.0;3.0;3.0;4.0;3.0;3.0;4.0;3.0;4.0,book_texts/345.txt;book_texts/2726.txt;book_texts/1122.txt;book_texts/1120.txt;book_texts/1533.txt;book_texts/7517.txt;book_texts/4081.txt;book_texts/70440.txt;book_texts/70114.txt;book_texts/1951.txt;book_texts/39210.txt;book_texts/289.txt;book_texts/120.txt;book_texts/1123.txt;book_texts/203.txt,True,0,
265294,a midsummer nights dream;romeo and juliet;the adventures of sherlock holmes;the picture of dorian gray;the summons;the turn of the screw;vanity fair;wuthering heights,"shakespeare, william;shakespeare, william;doyle, arthur conan;wilde, oscar;mason, a. e. w. (alfred edward woodley);james, henry;thackeray, william makepeace;brontã«, emily",8,5.0;3.0;4.0;4.0;4.0;4.0;5.0;5.0,book_texts/1113.txt;book_texts/1112.txt;book_texts/1661.txt;book_texts/174.txt;book_texts/16381.txt;book_texts/209.txt;book_texts/599.txt;book_texts/768.txt,True,0,
265474,cyrano de bergerac;dracula;macbeth;monday or tuesday;our lady of darkness;pride and prejudice;romeo and juliet;the count of monte cristo;the dueling machine;the great gatsby;the idiot;the life and opinions of tristram shandy gentleman;the picture of dorian gray;the tale of genji;the terror,"rostand, edmond;stoker, bram;shakespeare, william;woolf, virginia;capes, bernard;austen, jane;shakespeare, william;dumas, alexandre;bova, ben;fitzgerald, f. scott (francis scott);bangs, john kendrick;sterne, laurence;wilde, oscar;murasaki shikibu;coppel, alfred",15,3.0;1.0;3.0;5.0;3.0;5.0;3.0;3.0;5.0;2.0;1.0;5.0;1.0;5.0;1.0,book_texts/1254.txt;book_texts/345.txt;book_texts/1533.txt;book_texts/29220.txt;book_texts/66489.txt;book_texts/1342.txt;book_texts/1112.txt;book_texts/1184.txt;book_texts/30796.txt;book_texts/64317.txt;book_texts/18881.txt;book_texts/1079.txt;book_texts/174.txt;book_texts/66057.txt;book_texts/70361.txt,True,0,
265523,a high wind in jamaica;as you like it;carmilla;julius caesar;peter pan;romeo and juliet;the brothers karamazov;the house of mirth;the sun also rises;treasure island,"hughes, richard;shakespeare, william;le fanu, joseph sheridan;shakespeare, william;barrie, j. m. (james matthew);shakespeare, william;dostoyevsky, fyodor;wharton, edith;hemingway, ernest;stevenson, robert louis",10,4.0;3.5;3.0;4.0;4.0;4.0;2.0;4.0;4.0;5.0,book_texts/75530.txt;book_texts/1121.txt;book_texts/10007.txt;book_texts/1120.txt;book_texts/16.txt;book_texts/1112.txt;book_texts/28054.txt;book_texts/284.txt;book_texts/67138.txt;book_texts/120.txt,True,0,
265530,crime and punishment;daniel deronda;emma;hamlet;madame bovary;persuasion;siddhartha;the brothers karamazov;the jungle;the tale of genji;ulysses;wuthering heights,"dostoyevsky, fyodor;eliot, george;austen, jane;shakespeare, william;flaubert, gustave;austen, jane;hesse, hermann;dostoyevsky, fyodor;sinclair, upton;murasaki shikibu;joyce, james;brontã«, emily",12,4.0;5.0;5.0;3.0;4.0;3.0;2.0;4.0;5.0;3.0;2.0;4.0,book_texts/2554.txt;book_texts/7469.txt;book_texts/158.txt;book_texts/1122.txt;book_texts/2413.txt;book_texts/105.txt;book_texts/2500.txt;book_texts/28054.txt;book_texts/140.txt;book_texts/66057.txt;book_texts/4300.txt;book_texts/768.txt,True,0,
265563,julius caesar;king henry iv part 2;much ado about nothing;othello;the brothers karamazov;the castle of otranto;the last days of pompeii;titus andronicus,"shakespeare, william;shakespeare, william;shakespeare, william;shakespeare, william;dostoyevsky, fyodor;walpole, horace;lytton, edward bulwer lytton;shakespeare, william",8,3.0;5.0;4.0;3.0;4.0;3.0;4.0;4.0,book_texts/1120.txt;book_texts/1117.txt;book_texts/1118.txt;book_texts/1127.txt;book_texts/28054.txt;book_texts/696.txt;book_texts/1565.txt;book_texts/1106.txt,True,0,
265576,a midsummer nights dream;emma;julius caesar;lysistrata;northanger abbey;peace;the tale of genji;the turn of the screw;twelfth night,"shakespeare, william;austen, jane;shakespeare, william;aristophanes;austen, jane;aristophanes;murasaki shikibu;james, henry;shakespeare, william",9,5.0;5.0;3.0;5.0;5.0;3.0;5.0;5.0;3.0,book_texts/1113.txt;book_texts/158.txt;book_texts/1120.txt;book_texts/7700.txt;book_texts/121.txt;book_texts/2571.txt;book_texts/66057.txt;book_texts/209.txt;book_texts/1123.txt,True,0,
265579,as you like it;howards end;julius caesar;possession;the castle of otranto;treasure island;twelfth night;wuthering heights,"shakespeare, william;forster, e. m. (edward morgan);shakespeare, william;bromfield, louis;walpole, horace;stevenson, robert louis;shakespeare, william;brontã«, emily",8,4.0;4.0;5.0;5.0;4.0;4.0;4.0;3.0,book_texts/1121.txt;book_texts/2891.txt;book_texts/1120.txt;book_texts/73188.txt;book_texts/696.txt;book_texts/120.txt;book_texts/1123.txt;book_texts/768.txt,True,0,
265609,a midsummer nights dream;crime and punishment;julius caesar;lysistrata;peace;the castle of otranto;the idiot;the tale of genji;the turn of the screw;treasure island,"shakespeare, william;dostoyevsky, fyodor;shakespeare, william;aristophanes;aristophanes;walpole, horace;bangs, john kendrick;murasaki shikibu;james, henry;stevenson, robert louis",10,4.0;5.0;5.0;4.0;4.0;4.0;4.0;5.0;2.0;3.5,book_texts/1113.txt;book_texts/2554.txt;book_texts/1120.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/696.txt;book_texts/18881.txt;book_texts/66057.txt;book_texts/209.txt;book_texts/120.txt,True,0,
265620,a tale of two cities;heidi;howards end;julius caesar;lady chatterleys lover;lysistrata;peace;the tale of genji;the turn of the screw;war and peace,"dickens, charles;spyri, johanna;forster, e. m. (edward morgan);shakespeare, william;lawrence, d. h. (david herbert);aristophanes;aristophanes;murasaki shikibu;james, henry;tolstoy, leo",10,4.0;4.0;3.0;4.0;3.0;4.0;3.0;3.0;4.0;4.0,book_texts/98.txt;book_texts/1448.txt;book_texts/2891.txt;book_texts/1120.txt;book_texts/73144.txt;book_texts/7700.txt;book_texts/2571.txt;book_texts/66057.txt;book_texts/209.txt;book_texts/2600.txt,True,0,
